date,status,converged_steps,min_voltage_pu,max_voltage_pu,voltage_violations,F06_mae_mw,F06_correlation,F07_mae_mw,F07_correlation,F08_mae_mw,F08_correlation,F09_mae_mw,F09_correlation,F10_mae_mw,F10_correlation,F11_mae_mw,F11_correlation,F12_mae_mw,F12_correlation,system_mae_mw,system_correlation
2025-07-01,success,96,0.788001055311774,1.0780944009578672,8106,0.4942213369940753,0.9850135953384078,0.39814819427461723,0.9883962940380738,0.3092491852206596,0.9948507646803214,0.5806745867586752,0.9781335024819198,1.1157503962381499,0.9840727682279973,6.104826486705075,-0.005731346509851626,3.7818569176264143,0.9947517065551691,2.8193440436366997,0.9781991747653839
2025-07-02,success,96,0.7882035779295387,1.0757633671409892,8538,0.5409545498994998,0.9848440153061575,0.4388393647660983,0.9893505505337719,0.38320318197482495,0.9898976007389872,0.8463049261968112,0.9570039130440089,1.2546414170788187,0.987366400338038,4.916459967624967,0.45991904275136064,3.8480967641219395,0.994078746350157,3.7609778911792007,0.9785632284785887
2025-07-03,success,96,0.7878530007967205,1.0580717354728084,6141,0.39804720653439024,0.9927530586670203,0.32372854715342986,0.996328119125921,0.26032135670327755,0.9986484213994371,0.9832735234241864,0.958671964082008,1.1909963853499952,0.9875237640535114,2.2528714751961996,0.6821357530350318,3.710890922230194,0.9954381578896534,3.808628266185015,0.9880175143073732
2025-07-04,success,96,0.7875014101928798,1.071438696422362,6261,0.44387622241242736,0.9914322910721838,0.3501481164149648,0.9961109697768693,0.2714838566911717,0.9984319272542944,1.0249751203732607,0.9624553425981686,1.3585191290705494,0.9867534718551716,3.422444402118863,0.4090757756666329,3.951604502011294,0.996015688926087,3.5634137057025868,0.9879121855239178
2025-07-05,success,96,0.7951716288560822,1.053741860289296,6639,0.45103383275897185,0.9907076542639693,0.3827790820219685,0.9944487842906048,0.28763639424145865,0.9985432853994896,1.0349123875334916,0.9612676305992481,1.299479764020573,0.9875782493924967,3.7707079061737847,0.6798894848150846,4.091248580446077,0.9921577713911823,3.68272141528241,0.984898002890657
2025-07-06,success,96,0.8085983205529417,1.0569175112752904,9303,0.581690099056012,0.9906425609842402,0.46402969212345235,0.9949879162246592,0.34141844547102984,0.996958108504409,1.0887213615690572,0.9617671976910825,1.2606228544110127,0.98264011309611,8.31927927396416,0.419651437981903,3.901278690785801,0.9958188244755023,6.126533630369643,0.9545215196456919
2025-07-07,success,96,0.7989539797251792,1.0731278751902096,4770,0.3991853850780085,0.9931504891901227,0.3425678293866754,0.9960659158106208,0.27892076176004776,0.99871376309324,0.9088507067076634,0.9634609656491923,1.2137514594201964,0.9905561456302124,9.207383395559315,0.7591290143055152,4.011516383695776,0.9957754751394099,5.892337489310771,0.9939072803125218
2025-07-08,success,96,0.7908756021257959,1.0690456165017583,6363,0.4018258692054198,0.9903844331829016,0.3532085773003866,0.9950806815572059,0.2749435064301297,0.9984169959867095,0.9406194490050122,0.9653339349951494,1.277704125927887,0.9868994874263918,3.8431395770707364,0.5175806553105924,4.392115202432921,0.9929618233924058,4.0520906511501815,0.9794383226442686
2025-07-09,success,96,0.7704602551159725,1.0656894724890542,7872,0.4035998404623163,0.9850362658802111,0.31429568072535186,0.9963876120890339,0.2535961422114031,0.998785707313285,0.9328449482946995,0.9629587737812124,1.0759569462338323,0.990947018057741,2.4935738089916546,0.7540979188250695,4.600771163055975,0.9942498703923596,4.392386846592329,0.9803407342930672
2025-07-10,success,96,0.7557911660934266,1.048542358833401,16875,0.686266266024527,0.9767043781177478,0.6792002220615645,0.9872559850376658,0.559348342107916,0.9913047668801785,0.9721328865123808,0.9696120297257214,1.478513730802668,0.9845878456020118,1.0395352016495616,0.8825034180649802,4.411596901652203,0.9919803869619034,7.649183493532065,0.9834413298503625
2025-07-11,success,96,0.7752420000354359,1.0119470219421973,15969,0.723401810230672,0.9792075780388165,0.7184159389935842,0.9918825373503519,0.5620580109229019,0.9953447426958378,1.0641730501187532,0.9619346115156739,1.3873710532254244,0.9916178162432092,1.8505616530554934,0.683649077572298,4.563981352372848,0.9953262357755919,6.295373110736221,0.989586046380159
2025-07-12,success,96,0.7759476966273887,1.0022223972968236,15549,0.7226984882373454,0.9735976187493935,0.7158902114803806,0.9913926600911972,0.5670085096654953,0.994981127798574,0.8990699963051693,0.9660475261471856,1.5490143341639304,0.9898815619587146,3.0922301857973173,0.6754370521838599,4.702506234089436,0.9939203998721919,5.285519500459365,0.9777977239870336
2025-07-13,success,96,0.7677768101456848,1.0034250920539485,13890,0.6472837499084332,0.9783454654756848,0.6619390331381827,0.9911240797707719,0.49070176863973525,0.9962094946719662,0.5934764620431737,0.9971411963675021,1.1870900806190605,0.991758230423603,3.905416037142264,0.6636425323763638,4.5404158511037975,0.989957273335424,3.768461954840852,0.972126196560813
2025-07-14,success,96,0.7948235705286679,1.062710099733166,10443,0.5872309765695708,0.9778244596145115,0.48372816281072556,0.9932756363407925,0.36775369702605115,0.9927955120269489,1.0259425661746766,0.96064087486003,1.328389737447507,0.9897164527540036,7.420131128665264,0.6631383458900698,4.727395291582329,0.9951056086312855,4.6789541214861154,0.9779474714231995
2025-07-15,success,96,0.7840582590888151,1.0749049159895112,12678,0.550852863715014,0.957519788386668,0.4476918227778992,0.9874437663151271,0.3144597783139373,0.9956358648246026,0.9577071130565279,0.9586605250960003,1.1662273435902129,0.9885633427444825,2.0259743641631625,0.727380965949148,4.378866716063528,0.9865482009846275,4.963052134571896,0.9805896210451643
2025-07-16,success,96,0.7930692747927978,1.069774554199008,11406,0.4831087495099218,0.9827872539616609,0.43378750990435216,0.9916938788606464,0.3365299482161942,0.9952642593714259,0.8535174180297613,0.9719156514658743,1.076932687187118,0.9945673059307769,4.5969576859159655,0.5628519153714061,4.627483802917096,0.9944925069146822,4.867681118621845,0.9614545467626018
2025-07-17,success,96,0.7835554036814002,1.0548573716188223,8319,0.3273971242451193,0.9892873119275841,0.2930435426321197,0.9960847644691552,0.25161005438598516,0.9968868826856513,0.7686697797102664,0.9554319255545968,1.1680138065924672,0.9850490093947902,2.0136745175085045,0.8252610061481354,4.522581449606908,0.9901271040156838,5.009350695342098,0.9835081156739132
2025-07-18,success,96,0.783431179856529,1.0698967714453003,10395,0.3559126936416121,0.9698426008472587,0.30838826977396055,0.9913667443223173,0.26860724926845775,0.9965592284100847,0.7106937618536813,0.9805556278673634,1.0112492277983582,0.9933731909335923,1.8154815088979124,0.8675482590872435,4.443272611103631,0.994957662713998,4.46370062277186,0.9817888166558668
2025-07-19,success,96,0.7985413535133555,1.0594141539856243,7797,0.4270529501060434,0.9676791700031568,0.4071972209760177,0.986817873890503,0.3008143401426934,0.9914619677364129,0.7117292170621132,0.9724751028305374,0.8733688891398557,0.9932691952802801,8.347698997792044,0.12131311311939749,4.4294153713322695,0.9948980916304684,3.9339714598943116,0.9639679681193135
2025-07-20,success,96,0.8135988408646692,1.0569176101934779,9336,0.40293496355113817,0.9786867920297925,0.400154404289914,0.9907478013786077,0.30038559584783237,0.9914185721985905,0.4066125031788834,0.990856118342864,0.7320074090757227,0.9971361746983572,9.527977784916407,0.3730451292237282,4.2085944566105535,0.9973388683987358,4.835538971828478,0.9461070335276737
2025-07-21,success,96,0.8023110855466383,1.0626853447420148,8559,0.4473064567418446,0.9871186881532765,0.39644766114245994,0.9939834288737949,0.29408259739669945,0.9963907131242435,0.6129770551238618,0.9844549604916883,0.833632412632429,0.9934643570037313,10.543923514906334,0.24849670828134507,4.3956052230456555,0.9942007623495573,5.852436148069438,0.9742900596562967
2025-07-22,success,96,0.8055253917425199,1.0556777199397354,6978,0.49315519186736634,0.9851797938941999,0.42868652622034886,0.9938286300512799,0.2977506832168356,0.9965009130216989,0.7344521857743339,0.9605055135929584,0.9519809517336059,0.9882062009995839,12.019081193396817,0.7723647657439133,4.565224531319996,0.992828383815105,7.2181698365754405,0.9797042952736269
2025-07-23,success,96,0.8020752946067493,1.0689515214599246,7050,0.493605563608294,0.9867263676835093,0.41703857922206017,0.9943481531441486,0.2992673349334661,0.9972557280943435,0.9231608210279092,0.9598930832067096,1.2312993829597356,0.9890297787670301,15.46249712735012,0.7836904394318137,4.645586567218815,0.9925507945957616,11.696656256421804,0.989976933423684
2025-07-24,success,96,0.8114360014863851,1.064108051572864,8502,0.4069523044682146,0.9679603901742849,0.38874196270093214,0.9891435038551816,0.3105068359402108,0.9925579671163929,0.5337588573141523,0.9734894185924834,1.0497740568356486,0.9791753924481741,14.17894760968835,0.5959111273456474,4.640649272289663,0.9903133760176606,9.072658294621638,0.9046245642215347
2025-07-25,success,96,0.8039831577131701,1.062264560778712,8073,0.40898633274624263,0.9728940172018347,0.3847722956872558,0.9921436988411191,0.27757203409947645,0.9953023076833666,0.6087730972496397,0.9770909802482186,0.7322780988355747,0.9933658608721799,17.85248790825157,0.8453625755015606,4.278329740717024,0.9903166251048396,12.796274659046379,0.9712540106992431
2025-07-26,success,96,0.798769323753503,1.0582178259531456,8685,0.5188289425947429,0.9841728864870519,0.480627738961681,0.9918665081091406,0.3335251752210686,0.9950608437231938,0.8932379685207349,0.9566456074446261,1.1360531505555003,0.9856142250199885,16.646271175930316,0.6500116768853498,4.598888125704834,0.9870119427595737,12.432359605433035,0.9889398374282768
2025-07-27,success,96,0.7782968682692368,1.0460848060040415,10275,0.5518949191888388,0.9859105515195508,0.4661411708997425,0.9941601097822493,0.33783590618477943,0.9963471351531873,1.2771268157844853,0.9592613898168507,1.5024220154149917,0.9846178252753484,5.549011062036905,0.9128376205139531,3.8535403190923607,0.9853410242261565,5.300633916806505,0.9828367148091939
2025-07-28,success,96,0.7624217264341032,1.0648330333671459,13065,0.5515853006081612,0.9795270251549805,0.4570649894861165,0.9909623330828243,0.3245291137364608,0.9972775453136368,1.1513145179321593,0.9617269865658763,1.3015131360272727,0.99192259240562,1.5522008057953371,0.7788072588188282,3.6896712170389767,0.9913028645484556,4.918729604582718,0.9847334384417905
2025-07-29,success,96,0.7602857571822952,1.0634328438776195,10596,0.4665845118593993,0.986826279668173,0.38288319257734604,0.9945797815670444,0.26834255949645597,0.9983453865516152,1.1621633192130314,0.9679100855362026,1.4806990406418716,0.9906095002413766,0.9327800847125717,0.8456597805589816,4.758273563862786,0.9934613104550094,6.393118645517182,0.9924552256971847
2025-07-30,success,96,0.7641800361205591,1.0654933412934309,11241,0.48768052601698053,0.9817865301749866,0.408131730371665,0.9926146157697064,0.31933352831156786,0.9968834622440602,1.1675737361484828,0.9649745139821314,1.475337370182634,0.9903920430710886,2.168478496099385,0.7015837708796596,4.818219902425758,0.992543205587925,5.659330924776122,0.9827302694841701
2025-07-31,success,96,0.7688013863774451,1.0664928319816025,8691,0.3977001216495778,0.9834408088914218,0.3345819861102142,0.9956641851303072,0.26538341261401666,0.9982866204698063,1.0011763387769792,0.9665466057446324,1.1657092578468644,0.9916771446749202,0.891135731734407,0.8327291931818307,4.734477485959561,0.9938603332810925,5.990753267603087,0.9900161369044114
2025-08-01,success,96,0.766563299084088,1.0635928820187208,11280,0.37875616462384626,0.9859571496143597,0.2754048274376684,0.995806020533045,0.23723569096086589,0.9978913838729188,0.84015029209878,0.9796946045250194,1.2638318467502945,0.9938852799628612,0.8728099876786538,0.9102036670078181,4.43013325974293,0.9953827696826567,6.193760662324751,0.9942537950954623
2025-08-02,success,96,0.7700990046402237,1.0479122054485142,14481,0.5937408345738381,0.982199780617298,0.4780106320921945,0.9882313275037002,0.34994824192543567,0.994979666030458,0.5879555695264663,0.9912362885944167,1.5240389875568474,0.9803196035438845,1.3144976464930824,0.8609900158640139,4.126379029275883,0.9914571084994147,5.999049183126653,0.9868545684880126
2025-08-03,success,96,0.7954415439748382,1.0457239017053528,13575,0.3213097235584683,0.9904647821285317,0.21574750776899995,0.9920391992559858,0.21067217792465706,0.9925932568612302,0.40308027523281226,0.9971936366744345,0.8918156145532452,0.9943742114909732,3.2195911025490447,0.9183168470853601,4.312726423872875,0.9949500960770361,5.542854257102742,0.9678523470191954
2025-08-04,success,96,0.7868774813869058,1.0639023852504836,13251,0.5496884899523383,0.9832358191358817,0.3921547480131833,0.9901842688645556,0.2932541118114968,0.996365963908449,0.8680526936643037,0.9677159733822998,1.0981305074860408,0.9879385411387042,1.7433142598527473,0.88507476641222,3.7916911995588474,0.9866506820029212,5.026853961045251,0.9789555278413414
2025-08-05,success,96,0.7951283593231999,1.0692637074916724,11787,0.6235782509683987,0.9808740462615053,0.4921723297610814,0.9841140356276804,0.37321098163897365,0.9949608166392977,0.9604658593477998,0.9595471344670606,1.0603790373097146,0.9922348542611465,2.0701990349418518,0.7729453464539752,3.8710944649196692,0.9933484290990187,4.498712195177547,0.9807983635169971
2025-08-06,success,96,0.7805283059759235,1.0695287073558237,8616,0.36672963358489186,0.9942225462701921,0.30140999367355165,0.9957952571858452,0.2535649852543093,0.9986788803446748,0.8198852866345754,0.9703646898543948,1.4450608535727982,0.9851757167325176,1.8609634496044443,0.7818320797607512,3.9735660517794145,0.9956141483595585,4.763020636358635,0.9866912228212906
2025-08-07,success,96,0.7886914852700214,1.0664290844456115,7290,0.3803310118755716,0.98442699657159,0.30424432068987023,0.9936080819336818,0.26142342654159934,0.9976205277208592,0.6527588189933035,0.9740632276941937,0.9603581912320974,0.9942170648251311,2.0759751964079736,0.43904960298949963,3.9448972256541945,0.9951461078267516,3.954251236383035,0.9844588352670307
2025-08-08,success,96,0.7759723770607582,1.0572281674220751,10734,0.5627421627572999,0.9710701365133464,0.46822342352042734,0.9755109004757586,0.49532009015399187,0.9853781029295039,0.9295166156715113,0.9653847145212275,1.3695724317488056,0.9744896707220969,4.33834930493644,-0.013231141243686639,3.92647268660067,0.9786833980783257,4.7880778766634515,0.9585079780468976
2025-08-09,success,96,0.7871673739759606,0.9990128310600455,13803,0.6700592888277355,0.9720663828223856,0.46997953411979226,0.9854395336852316,0.4671694073115979,0.9904374063290678,0.8219573690405428,0.9776639625491407,1.0269504415829551,0.9920775084956452,6.939721104450781,0.34629459005855007,4.053462533102069,0.9934633908783748,3.436732153849423,0.9651266534984196
2025-08-10,success,96,0.8028960832796519,1.0020886202727395,11913,0.6356117157616975,0.9823776615982815,0.47276385769904394,0.9848881149376354,0.4017995361288982,0.9941618460923342,0.7200134252993103,0.9760303288517551,1.2305133484741024,0.97519340510614,7.7235283066550595,0.8774723917225705,3.653942399211503,0.9920908549795171,4.376843187022511,0.9434413971537026
2025-08-11,success,96,0.817053798103019,1.0808250740262477,7251,0.279192665581938,0.9904059634248968,0.22649041577576642,0.9937101965892206,0.2215590963742956,0.9956766271617816,0.7068314836178573,0.943819311785085,1.084262143318587,0.9727803110046704,6.279809415261913,0.7690777549978925,3.92251159397112,0.987312169312346,5.610387175768173,0.9423870901160866
2025-08-12,success,96,0.8192788208530809,1.0773144350771766,3789,0.2387800876434295,0.9870977478300418,0.23406574296517735,0.9947949761738855,0.20980071651654042,0.9979772408285715,0.4824658376692202,0.9544077804847174,0.6110111033484521,0.9900820088844751,10.750571888373663,0.6185211843769497,3.0732383622748833,0.9960305693879175,7.721388532950647,0.962422152855876
2025-08-13,success,96,0.8142900906284144,1.0744608158856988,4671,0.39514134785684124,0.9890900379883149,0.3049945111477304,0.9949986890685841,0.2336560781739165,0.9976374455749882,0.7049715727376018,0.9612907126695647,0.9622170065532882,0.9811256657339418,6.257161294181955,-0.15006574371460263,3.38923181247575,0.9929698510205837,4.052867683450356,0.9712201938084023
2025-08-14,success,96,0.8156244531100366,1.054960970974505,5883,0.48971668891513054,0.9926424586087182,0.3919265437899974,0.9951335672588485,0.29296157973783277,0.9978866772055346,0.8774987926447396,0.9545652474663071,1.17770118150032,0.9871453047244313,10.430484465256196,0.8199353821936014,3.581713256119417,0.9958773122743367,7.369840619232076,0.9916487108122612
2025-08-15,success,96,0.8168582650298906,1.068182804407393,6018,0.516806275826489,0.9921725468768591,0.4111254605860984,0.9928924513314544,0.28070705995383477,0.9977543510426721,0.9226661655278604,0.9607326249108296,1.1847963264848653,0.9826427422117457,12.165817761090851,0.6871871581919811,3.531677577607799,0.9942653330316293,8.859141843779017,0.9862058852203154
2025-08-16,success,96,0.8004752590034633,1.0400319150129667,5406,0.4492494905578067,0.9918918290111863,0.35983116576629326,0.9941328596438185,0.27127068681950367,0.9954210598488791,0.937838790933778,0.956496823005979,1.1670326476395967,0.9859548151170253,10.19527964245154,0.525289895103237,3.6760963671330833,0.9936253538075109,7.565547009666123,0.9830750244605143
2025-08-17,success,96,0.8193273156010926,1.0652120089747839,6036,0.2827305817988874,0.9899234359315822,0.24689652470923754,0.9936844744123438,0.31756776846141527,0.9914043334397781,0.32345027862192877,0.9890603379599265,0.6206785233863211,0.9945892770244109,9.380829459243492,0.9710386538370769,3.576152744548532,0.9966737848943343,5.150651102021625,0.9672104643822041
2025-08-18,success,96,0.8061189276127638,1.0873766219827523,4935,0.3657689462567607,0.9817333908844155,0.3657468856084379,0.9849617732304496,0.30577262793080506,0.9934221294849187,0.6129979589121999,0.9615003606413325,0.971665263926738,0.9882786610596286,11.543348456731774,0.4461146320149205,3.781597312763462,0.990058954227523,7.901824451615445,0.9815553509932617
2025-08-19,success,96,0.7906398205856404,1.0763020038611426,5643,0.47755883969131885,0.9939840713183036,0.3710242672366514,0.9955166428679143,0.2987996025798937,0.9968936113506676,1.2170667390949303,0.9606803197311251,1.522982873749731,0.9845413325531853,7.141300559301635,0.7203616943650569,3.9305687766137787,0.9933601345889033,5.741781253555226,0.9867679058259944
2025-08-20,success,96,0.7805741949345185,1.0734454806011413,8694,0.46964791750259477,0.9864683187750748,0.3878678471668123,0.9930636359401472,0.2869868826608114,0.9980875188211092,1.1649766723949633,0.9601481397474835,1.3674171501596526,0.9754561275463702,1.4275463095282892,0.7925965845612808,3.920153100361313,0.9932755592869816,5.1413874422180355,0.9835230960563285
2025-08-21,success,96,0.768345637010889,1.0696439337018,8181,0.40464160382716585,0.9943027874572995,0.3319858831620887,0.9960370930794233,0.2658766029600404,0.9988863714480901,1.3092961235908176,0.9563118186649907,1.6031061380876417,0.9852196325983074,0.9703799465187752,0.9563817419407543,4.051817840410175,0.9950309424842966,6.20085847753064,0.9935608346431017
2025-08-22,success,96,0.7619716130594347,1.0661398154789565,9333,0.4476378427202662,0.9946753775119842,0.3030833996272929,0.996501618866041,0.24375855116305783,0.9979773269042234,1.3449510320894462,0.9541076638086018,1.7688323344319388,0.9832151300652345,0.5743514555648236,0.9776115468626254,4.062425465325347,0.9929248525010125,6.799459761332735,0.9939632745194185
2025-08-23,success,96,0.7813030900271887,1.0763320250354964,9333,0.46012904939433247,0.9848616691547095,0.37920873974011904,0.987819840765809,0.3296767177120442,0.9960470551979205,1.0768498880244854,0.9697281127586848,1.4586493443628468,0.9805428950925608,1.0767764604354193,0.9089465995522323,3.8271777382635723,0.9932193442194258,5.509601784862723,0.9870898345187504
2025-08-24,success,96,0.7917033491959352,1.0554736083570686,8202,0.5056108164598648,0.987402754220303,0.3646039034475487,0.9934515679960882,0.2618808728420077,0.9982091119281812,1.2976348428577706,0.9550087809932857,1.3071269198117819,0.9853191499905062,4.799106956382221,0.3462668198302362,3.932740787432311,0.9950651132920227,4.197917345330508,0.9653001938849554
2025-08-25,success,96,0.7531650742655123,1.065714351213786,12600,0.6135906888317554,0.9905734871858348,0.5146451725671879,0.9924121797512043,0.36158582688904156,0.9966972609870856,1.346849756340046,0.9618281876131158,1.7178826695967648,0.9864902645710751,2.3293789549605863,0.8439042523517345,4.014933184452447,0.9937277408519579,6.658836512409561,0.9803129900509866
2025-08-26,success,96,0.8026729048177746,1.0694569218709171,6915,0.5391516189292137,0.9873204094913165,0.4229463892342686,0.988901662694191,0.3529646711226338,0.9930313198627789,0.9038657726649577,0.9651958539423408,1.1013859707724356,0.9923464674463536,8.366161995769682,0.3989375101994461,3.8541057035399753,0.9975610555764991,4.429960965448274,0.9830476127881608
2025-08-27,success,96,0.8022125627490694,1.079969602131428,6642,0.5549541849525034,0.9885318324965361,0.39496811963122175,0.9948888959386657,0.29177008015898975,0.9976281144118766,1.0898957293991531,0.9466428806006013,1.4117813515687652,0.9805732915215246,12.576055829819516,0.5689663912976562,4.018208697479029,0.9939872642944828,9.381947251897488,0.9675738902510702
2025-08-28,success,96,0.7973317292234938,1.0693733293138266,5895,0.5661625413620073,0.9899935941806454,0.4447091243965713,0.993977981070755,0.3093276375002856,0.9974375825860388,1.1122356383632648,0.9644687686979335,1.0330255528759236,0.9854217526643653,13.745038425479068,-0.36694867004907383,3.7259817620664144,0.9947064374710989,9.938376830040145,0.9789482699633073
2025-08-29,success,96,0.8034272783826754,1.0783944580560059,5991,0.4966180967881344,0.9858270218631046,0.3970028832960045,0.9920676927107905,0.29877251928857324,0.9975387968298975,1.0972447536413117,0.95837216495781,1.1713358134213838,0.984338819731813,10.755056381652672,0.4272346521707193,3.743922644824386,0.9915497893557733,7.412492757679563,0.9707640465076633
2025-08-30,success,96,0.796389256787756,1.0772572028594722,4662,0.4470662378694695,0.991698967490193,0.4064283337085755,0.9916489531237936,0.29847288791850357,0.9974509860436995,1.2490807242443371,0.9587033469479486,1.3994772549709784,0.9830911103390401,10.265759361218493,0.8543095672457819,3.854496474401127,0.9941183483077467,7.677661589618277,0.9908155144876595
2025-08-31,success,96,0.7764892618280432,1.0747148324997873,5817,0.370973588988591,0.9915907910058396,0.3263660320793381,0.9946308341304788,0.25748279740023167,0.9985248717245858,0.5194569318903268,0.9969008402649229,0.9747800879730482,0.9907706886009028,5.35096787986785,0.5420879334656118,4.003965872470355,0.9929633182644382,2.6154138592801934,0.9709828065936984
